1.0, 1.1996668332936562
2.9333333333333336, 2.257586048036937
4.866666666666667, 2.904180683181032
6.800000000000001, 2.9279659923048964
8.733333333333334, 2.3211624025584014
10.666666666666668, 1.2822400161197345
12.600000000000001, 0.1510040610328348
14.533333333333335, -0.7025468018711489
16.46666666666667, -0.9992376800283709
18.400000000000002, -0.642028493422494
20.333333333333336, 0.25224667033952797
22.26666666666667, 1.3910930302010884
24.200000000000003, 2.402022754471197
26.133333333333336, 2.954386306691646
28.06666666666667, 2.8675195436353014
3.0, 5.358678045449762
3.8666666666666667, 5.484357550059133
4.733333333333333, 5.4819914980762245
5.6, 5.352205382885088
6.466666666666667, 5.129309674830555
7.333333333333334, 4.872229448986584
8.2, 4.648926855634597
9.066666666666666, 4.518434534713342
9.933333333333334, 4.515249650273096
10.8, 4.6402141635897465
11.666666666666668, 4.860292250900537
12.533333333333333, 5.11730370797404
13.4, 5.343304564353819
14.266666666666667, 5.478548862860209
15.133333333333333, 5.487283198852218
12.0, 3.5555675046944075
13.0, 3.6315202836294054
14.0, 3.0173427978173493
15.0, 2.384212968019831
16.0, 2.4240199835219043
17.0, 3.093262428993962
18.0, 3.660586968610873
19.0, 3.5060169446583824
20.0, 2.7984676783344544
21.0, 2.3111544964428496
22.0, 2.576617024315603
23.0, 3.304755752261025
24.0, 3.6998550300998687
25.0, 3.330147302165935
26.0, 2.5996520414233055
27.0, 2.306660135371991
28.0, 2.771355411726697
29.0, 3.485915267776571
30.0, 3.669463149883152
31.0, 3.1214165086721244
6.987049020820093, 7.3865143535500515
27.35068722190563, 2.469511299187408
1.530907705941189, 0.17305510267642532
0.30022111465910606, 6.666788090118955
9.397631978397712, 1.6274324589837263
9.088311705220853, 6.035552428489278
4.206059061260092, 1.1332967075333782
10.847688176808457, 1.008648789266882
7.228177783183232, 0.35027467306468996
29.160863486785164, 6.435391652376428
8.101261194707178, 0.6462115673070024
6.285948349544524, 7.406165291897378
1.074450636454627, 4.964124442974264
25.00943706885315, 5.583669480900407
18.593574711668687, 4.7960675716263825)
